filename,r,c,x_min,y_min,x_max,y_max,width,height
cell_r8_c4.png,8,4,323,182,359,193,36,11
cell_r8_c5.png,8,5,359,182,391,193,32,11
cell_r8_c6.png,8,6,391,181,446,193,55,12
cell_r8_c7.png,8,7,445,181,502,193,57,12
cell_r8_c10.png,8,10,538,182,570,194,32,12
cell_r8_c11.png,8,11,570,182,627,194,57,12
cell_r8_c12.png,8,12,627,182,698,194,71,12
cell_r8_c13.png,8,13,698,182,734,194,36,12
cell_r8_c14.png,8,14,734,182,767,194,33,12
cell_r8_c15.png,8,15,766,182,822,194,56,12
cell_r8_c16.png,8,16,822,182,887,194,65,12
cell_r8_c17.png,8,17,887,182,919,194,32,12
cell_r8_c18.png,8,18,919,182,985,194,66,12
cell_r8_c19.png,8,19,985,182,1050,194,65,12
cell_r8_c0.png,8,0,1,181,16,193,15,12
cell_r8_c1.png,8,1,16,181,229,193,213,12
cell_r8_c2.png,8,2,229,182,280,193,51,11
cell_r8_c3.png,8,3,280,182,323,193,43,11
cell_r8_c4.png,8,4,323,182,359,193,36,11
cell_r8_c5.png,8,5,359,182,391,193,32,11
cell_r8_c6.png,8,6,391,181,446,193,55,12
cell_r8_c7.png,8,7,445,181,502,193,57,12
cell_r8_c10.png,8,10,538,182,570,194,32,12
cell_r8_c11.png,8,11,570,182,627,194,57,12
cell_r8_c12.png,8,12,627,182,698,194,71,12
cell_r8_c13.png,8,13,698,182,734,194,36,12
cell_r8_c14.png,8,14,734,182,767,194,33,12
cell_r8_c15.png,8,15,766,182,822,194,56,12
cell_r8_c16.png,8,16,822,182,887,194,65,12
cell_r8_c17.png,8,17,887,182,919,194,32,12
cell_r8_c18.png,8,18,919,182,985,194,66,12
cell_r8_c19.png,8,19,985,182,1050,194,65,12
cell_r8_c0.png,8,0,1,181,16,193,15,12
cell_r8_c1.png,8,1,16,181,229,193,213,12
cell_r8_c2.png,8,2,229,182,280,193,51,11
cell_r8_c3.png,8,3,280,182,323,193,43,11
cell_r8_c4.png,8,4,323,182,359,193,36,11
cell_r8_c5.png,8,5,359,182,391,193,32,11
cell_r8_c6.png,8,6,391,181,446,193,55,12
cell_r8_c7.png,8,7,445,181,502,193,57,12
cell_r8_c10.png,8,10,538,182,570,194,32,12
cell_r8_c11.png,8,11,570,182,627,194,57,12
cell_r8_c12.png,8,12,627,182,698,194,71,12
cell_r8_c13.png,8,13,698,182,734,194,36,12
cell_r8_c14.png,8,14,734,182,767,194,33,12
cell_r8_c15.png,8,15,766,182,822,194,56,12
cell_r8_c16.png,8,16,822,182,887,194,65,12
cell_r8_c17.png,8,17,887,182,919,194,32,12
cell_r8_c18.png,8,18,919,182,985,194,66,12
cell_r8_c19.png,8,19,985,182,1050,194,65,12
cell_r8_c0.png,8,0,1,181,16,193,15,12
cell_r8_c1.png,8,1,16,181,229,193,213,12
cell_r8_c2.png,8,2,229,182,280,193,51,11
cell_r8_c3.png,8,3,280,182,323,193,43,11
cell_r8_c4.png,8,4,323,182,359,193,36,11
cell_r8_c5.png,8,5,359,182,391,193,32,11
cell_r8_c6.png,8,6,391,181,446,193,55,12
cell_r8_c7.png,8,7,445,181,502,193,57,12
cell_r8_c10.png,8,10,538,182,570,194,32,12
cell_r8_c11.png,8,11,570,182,627,194,57,12
cell_r8_c12.png,8,12,627,182,698,194,71,12
cell_r8_c13.png,8,13,698,182,734,194,36,12
cell_r8_c14.png,8,14,734,182,767,194,33,12
cell_r8_c15.png,8,15,766,182,822,194,56,12
cell_r8_c16.png,8,16,822,182,887,194,65,12
cell_r8_c17.png,8,17,887,182,919,194,32,12
cell_r8_c18.png,8,18,919,182,985,194,66,12
cell_r8_c19.png,8,19,985,182,1050,194,65,12
cell_r8_c0.png,8,0,1,181,16,193,15,12
cell_r8_c1.png,8,1,16,181,229,193,213,12
cell_r8_c2.png,8,2,229,182,280,193,51,11
cell_r8_c3.png,8,3,280,182,323,193,43,11
cell_r8_c4.png,8,4,323,182,359,193,36,11
cell_r8_c5.png,8,5,359,182,391,193,32,11
cell_r8_c6.png,8,6,391,181,446,193,55,12
cell_r8_c7.png,8,7,445,181,502,193,57,12
cell_r8_c10.png,8,10,538,182,570,194,32,12
cell_r8_c11.png,8,11,570,182,627,194,57,12
cell_r8_c12.png,8,12,627,182,698,194,71,12
cell_r8_c13.png,8,13,698,182,734,194,36,12
cell_r8_c14.png,8,14,734,182,767,194,33,12
cell_r8_c15.png,8,15,766,182,822,194,56,12
cell_r8_c16.png,8,16,822,182,887,194,65,12
cell_r8_c17.png,8,17,887,182,919,194,32,12
cell_r8_c18.png,8,18,919,182,985,194,66,12
cell_r8_c19.png,8,19,985,182,1050,194,65,12
cell_r8_c0.png,8,0,1,181,16,193,15,12
cell_r8_c1.png,8,1,16,181,229,193,213,12
cell_r8_c2.png,8,2,229,182,280,193,51,11
cell_r8_c3.png,8,3,280,182,323,193,43,11
cell_r8_c4.png,8,4,323,182,359,193,36,11
cell_r8_c5.png,8,5,359,182,391,193,32,11
cell_r8_c6.png,8,6,391,181,446,193,55,12
cell_r8_c7.png,8,7,445,181,502,193,57,12
cell_r8_c10.png,8,10,538,182,570,194,32,12
cell_r8_c11.png,8,11,570,182,627,194,57,12
cell_r8_c12.png,8,12,627,182,698,194,71,12
cell_r8_c13.png,8,13,698,182,734,194,36,12
cell_r8_c14.png,8,14,734,182,767,194,33,12
cell_r8_c15.png,8,15,766,182,822,194,56,12
cell_r8_c16.png,8,16,822,182,887,194,65,12
cell_r8_c17.png,8,17,887,182,919,194,32,12
cell_r8_c18.png,8,18,919,182,985,194,66,12
cell_r8_c19.png,8,19,985,182,1050,194,65,12
cell_r8_c0.png,8,0,1,181,16,193,15,12
cell_r8_c1.png,8,1,16,181,229,193,213,12
cell_r8_c2.png,8,2,229,182,280,193,51,11
cell_r8_c3.png,8,3,280,182,323,193,43,11
cell_r8_c4.png,8,4,323,182,359,193,36,11
cell_r8_c5.png,8,5,359,182,391,193,32,11
cell_r8_c6.png,8,6,391,181,446,193,55,12
cell_r8_c7.png,8,7,445,181,502,193,57,12
cell_r8_c10.png,8,10,538,182,570,194,32,12
cell_r8_c11.png,8,11,570,182,627,194,57,12
cell_r8_c12.png,8,12,627,182,698,194,71,12
cell_r8_c13.png,8,13,698,182,734,194,36,12
cell_r8_c14.png,8,14,734,182,767,194,33,12
cell_r8_c15.png,8,15,766,182,822,194,56,12
cell_r8_c16.png,8,16,822,182,887,194,65,12
cell_r8_c17.png,8,17,887,182,919,194,32,12
cell_r8_c18.png,8,18,919,182,985,194,66,12
cell_r8_c19.png,8,19,985,182,1050,194,65,12
cell_r8_c0.png,8,0,1,181,16,193,15,12
cell_r8_c1.png,8,1,16,181,229,193,213,12
cell_r8_c2.png,8,2,229,182,280,193,51,11
cell_r8_c3.png,8,3,280,182,323,193,43,11
cell_r8_c4.png,8,4,323,182,359,193,36,11
cell_r8_c5.png,8,5,359,182,391,193,32,11
cell_r8_c6.png,8,6,391,181,446,193,55,12
cell_r8_c7.png,8,7,445,181,502,193,57,12
cell_r8_c10.png,8,10,538,182,570,194,32,12
cell_r8_c11.png,8,11,570,182,627,194,57,12
cell_r8_c12.png,8,12,627,182,698,194,71,12
cell_r8_c13.png,8,13,698,182,734,194,36,12
cell_r8_c14.png,8,14,734,182,767,194,33,12
cell_r8_c15.png,8,15,766,182,822,194,56,12
cell_r8_c16.png,8,16,822,182,887,194,65,12
cell_r8_c17.png,8,17,887,182,919,194,32,12
cell_r8_c18.png,8,18,919,182,985,194,66,12
cell_r8_c19.png,8,19,985,182,1050,194,65,12
cell_r8_c0.png,8,0,1,181,16,193,15,12
cell_r8_c1.png,8,1,16,181,229,193,213,12
cell_r8_c2.png,8,2,229,182,280,193,51,11
cell_r8_c3.png,8,3,280,182,323,193,43,11
cell_r8_c4.png,8,4,323,182,359,193,36,11
cell_r8_c5.png,8,5,359,182,391,193,32,11
cell_r8_c6.png,8,6,391,181,446,193,55,12
cell_r8_c7.png,8,7,445,181,502,193,57,12
cell_r8_c10.png,8,10,538,182,570,194,32,12
cell_r8_c11.png,8,11,570,182,627,194,57,12
cell_r8_c12.png,8,12,627,182,698,194,71,12
cell_r8_c13.png,8,13,698,182,734,194,36,12
cell_r8_c14.png,8,14,734,182,767,194,33,12
cell_r8_c15.png,8,15,766,182,822,194,56,12
cell_r8_c16.png,8,16,822,182,887,194,65,12
cell_r8_c17.png,8,17,887,182,919,194,32,12
cell_r8_c18.png,8,18,919,182,985,194,66,12
cell_r8_c19.png,8,19,985,182,1050,194,65,12
cell_r8_c0.png,8,0,1,181,16,193,15,12
cell_r8_c1.png,8,1,16,181,229,193,213,12
cell_r8_c2.png,8,2,229,182,280,193,51,11
cell_r8_c3.png,8,3,280,182,323,193,43,11
cell_r8_c4.png,8,4,323,182,359,193,36,11
cell_r8_c5.png,8,5,359,182,391,193,32,11
cell_r8_c6.png,8,6,391,181,446,193,55,12
cell_r8_c7.png,8,7,445,181,502,193,57,12
cell_r8_c10.png,8,10,538,182,570,194,32,12
cell_r8_c11.png,8,11,570,182,627,194,57,12
cell_r8_c12.png,8,12,627,182,698,194,71,12
cell_r8_c13.png,8,13,698,182,734,194,36,12
cell_r8_c14.png,8,14,734,182,767,194,33,12
cell_r8_c15.png,8,15,766,182,822,194,56,12
cell_r8_c16.png,8,16,822,182,887,194,65,12
cell_r8_c17.png,8,17,887,182,919,194,32,12
cell_r8_c18.png,8,18,919,182,985,194,66,12
cell_r8_c19.png,8,19,985,182,1050,194,65,12
cell_r8_c0.png,8,0,1,181,16,193,15,12
cell_r8_c1.png,8,1,16,181,229,193,213,12
cell_r8_c2.png,8,2,229,182,280,193,51,11
cell_r8_c3.png,8,3,280,182,323,193,43,11
cell_r8_c4.png,8,4,323,182,359,193,36,11
cell_r8_c5.png,8,5,359,182,391,193,32,11
cell_r8_c6.png,8,6,391,181,446,193,55,12
cell_r8_c7.png,8,7,445,181,502,193,57,12
cell_r8_c10.png,8,10,538,182,570,194,32,12
cell_r8_c11.png,8,11,570,182,627,194,57,12
cell_r8_c12.png,8,12,627,182,698,194,71,12
cell_r8_c13.png,8,13,698,182,734,194,36,12
cell_r8_c14.png,8,14,734,182,767,194,33,12
cell_r8_c15.png,8,15,766,182,822,194,56,12
cell_r8_c16.png,8,16,822,182,887,194,65,12
cell_r8_c17.png,8,17,887,182,919,194,32,12
cell_r8_c18.png,8,18,919,182,985,194,66,12
cell_r8_c19.png,8,19,985,182,1050,194,65,12
cell_r8_c0.png,8,0,1,181,16,193,15,12
cell_r8_c1.png,8,1,16,181,229,193,213,12
cell_r8_c2.png,8,2,229,182,280,193,51,11
cell_r8_c3.png,8,3,280,182,323,193,43,11
cell_r8_c4.png,8,4,323,182,359,193,36,11
cell_r8_c5.png,8,5,359,182,391,193,32,11
cell_r8_c6.png,8,6,391,181,446,193,55,12
cell_r8_c7.png,8,7,445,181,502,193,57,12
cell_r8_c10.png,8,10,538,182,570,194,32,12
cell_r8_c11.png,8,11,570,182,627,194,57,12
cell_r8_c12.png,8,12,627,182,698,194,71,12
cell_r8_c13.png,8,13,698,182,734,194,36,12
cell_r8_c14.png,8,14,734,182,767,194,33,12
cell_r8_c15.png,8,15,766,182,822,194,56,12
cell_r8_c16.png,8,16,822,182,887,194,65,12
cell_r8_c17.png,8,17,887,182,919,194,32,12
cell_r8_c18.png,8,18,919,182,985,194,66,12
cell_r8_c19.png,8,19,985,182,1050,194,65,12
cell_r8_c0.png,8,0,1,181,16,193,15,12
cell_r8_c1.png,8,1,16,181,229,193,213,12
cell_r8_c2.png,8,2,229,182,280,193,51,11
cell_r8_c3.png,8,3,280,182,323,193,43,11
cell_r8_c4.png,8,4,323,182,359,193,36,11
cell_r8_c5.png,8,5,359,182,391,193,32,11
cell_r8_c6.png,8,6,391,181,446,193,55,12
cell_r8_c7.png,8,7,445,181,502,193,57,12
cell_r8_c10.png,8,10,538,182,570,194,32,12
cell_r8_c11.png,8,11,570,182,627,194,57,12
cell_r8_c12.png,8,12,627,182,698,194,71,12
cell_r8_c13.png,8,13,698,182,734,194,36,12
cell_r8_c14.png,8,14,734,182,767,194,33,12
cell_r8_c15.png,8,15,766,182,822,194,56,12
cell_r8_c16.png,8,16,822,182,887,194,65,12
cell_r8_c17.png,8,17,887,182,919,194,32,12
cell_r8_c18.png,8,18,919,182,985,194,66,12
cell_r8_c19.png,8,19,985,182,1050,194,65,12
cell_r8_c0.png,8,0,1,181,16,193,15,12
cell_r8_c1.png,8,1,16,181,229,193,213,12
cell_r8_c2.png,8,2,229,182,280,193,51,11
cell_r8_c3.png,8,3,280,182,323,193,43,11
cell_r8_c4.png,8,4,323,182,359,193,36,11
cell_r8_c5.png,8,5,359,182,391,193,32,11
cell_r8_c6.png,8,6,391,181,446,193,55,12
cell_r8_c7.png,8,7,445,181,502,193,57,12
cell_r8_c10.png,8,10,538,182,570,194,32,12
cell_r8_c11.png,8,11,570,182,627,194,57,12
cell_r8_c12.png,8,12,627,182,698,194,71,12
cell_r8_c13.png,8,13,698,182,734,194,36,12
cell_r8_c14.png,8,14,734,182,767,194,33,12
cell_r8_c15.png,8,15,766,182,822,194,56,12
cell_r8_c16.png,8,16,822,182,887,194,65,12
cell_r8_c17.png,8,17,887,182,919,194,32,12
cell_r8_c18.png,8,18,919,182,985,194,66,12
cell_r8_c19.png,8,19,985,182,1050,194,65,12
cell_r8_c0.png,8,0,1,181,16,193,15,12
cell_r8_c1.png,8,1,16,181,229,193,213,12
cell_r8_c2.png,8,2,229,182,280,193,51,11
cell_r8_c3.png,8,3,280,182,323,193,43,11
cell_r8_c4.png,8,4,323,182,359,193,36,11
cell_r8_c5.png,8,5,359,182,391,193,32,11
cell_r8_c6.png,8,6,391,181,446,193,55,12
cell_r8_c7.png,8,7,445,181,502,193,57,12
cell_r8_c10.png,8,10,538,182,570,194,32,12
cell_r8_c11.png,8,11,570,182,627,194,57,12
cell_r8_c12.png,8,12,627,182,698,194,71,12
cell_r8_c13.png,8,13,698,182,734,194,36,12
cell_r8_c14.png,8,14,734,182,767,194,33,12
cell_r8_c15.png,8,15,766,182,822,194,56,12
cell_r8_c16.png,8,16,822,182,887,194,65,12
cell_r8_c17.png,8,17,887,182,919,194,32,12
cell_r8_c18.png,8,18,919,182,985,194,66,12
cell_r8_c19.png,8,19,985,182,1050,194,65,12
cell_r8_c0.png,8,0,1,181,16,193,15,12
cell_r8_c1.png,8,1,16,181,229,193,213,12
cell_r8_c2.png,8,2,229,182,280,193,51,11
cell_r8_c3.png,8,3,280,182,323,193,43,11
cell_r8_c4.png,8,4,323,182,359,193,36,11
cell_r8_c5.png,8,5,359,182,391,193,32,11
cell_r8_c6.png,8,6,391,181,446,193,55,12
cell_r8_c7.png,8,7,445,181,502,193,57,12
cell_r8_c10.png,8,10,538,182,570,194,32,12
cell_r8_c11.png,8,11,570,182,627,194,57,12
cell_r8_c12.png,8,12,627,182,698,194,71,12
cell_r8_c13.png,8,13,698,182,734,194,36,12
cell_r8_c14.png,8,14,734,182,767,194,33,12
cell_r8_c15.png,8,15,766,182,822,194,56,12
cell_r8_c16.png,8,16,822,182,887,194,65,12
cell_r8_c17.png,8,17,887,182,919,194,32,12
cell_r8_c18.png,8,18,919,182,985,194,66,12
cell_r8_c19.png,8,19,985,182,1050,194,65,12
cell_r8_c0.png,8,0,1,181,16,193,15,12
cell_r8_c1.png,8,1,16,181,229,193,213,12
cell_r8_c2.png,8,2,229,182,280,193,51,11
cell_r8_c3.png,8,3,280,182,323,193,43,11
cell_r8_c4.png,8,4,323,182,359,193,36,11
cell_r8_c5.png,8,5,359,182,391,193,32,11
cell_r8_c6.png,8,6,391,181,446,193,55,12
cell_r8_c7.png,8,7,445,181,502,193,57,12
cell_r8_c10.png,8,10,538,182,570,194,32,12
cell_r8_c11.png,8,11,570,182,627,194,57,12
cell_r8_c12.png,8,12,627,182,698,194,71,12
cell_r8_c13.png,8,13,698,182,734,194,36,12
cell_r8_c14.png,8,14,734,182,767,194,33,12
cell_r8_c15.png,8,15,766,182,822,194,56,12
cell_r8_c16.png,8,16,822,182,887,194,65,12
cell_r8_c17.png,8,17,887,182,919,194,32,12
cell_r8_c18.png,8,18,919,182,985,194,66,12
cell_r8_c19.png,8,19,985,182,1050,194,65,12
cell_r8_c0.png,8,0,1,181,16,193,15,12
cell_r8_c1.png,8,1,16,181,229,193,213,12
cell_r8_c2.png,8,2,229,182,280,193,51,11
cell_r8_c3.png,8,3,280,182,323,193,43,11
cell_r8_c4.png,8,4,323,182,359,193,36,11
cell_r8_c5.png,8,5,359,182,391,193,32,11
cell_r8_c6.png,8,6,391,181,446,193,55,12
cell_r8_c7.png,8,7,445,181,502,193,57,12
cell_r8_c10.png,8,10,538,182,570,194,32,12
cell_r8_c11.png,8,11,570,182,627,194,57,12
cell_r8_c12.png,8,12,627,182,698,194,71,12
cell_r8_c13.png,8,13,698,182,734,194,36,12
cell_r8_c14.png,8,14,734,182,767,194,33,12
cell_r8_c15.png,8,15,766,182,822,194,56,12
cell_r8_c16.png,8,16,822,182,887,194,65,12
cell_r8_c17.png,8,17,887,182,919,194,32,12
cell_r8_c18.png,8,18,919,182,985,194,66,12
cell_r8_c19.png,8,19,985,182,1050,194,65,12
cell_r9_c0.png,9,0,1,193,16,209,15,16
cell_r9_c1.png,9,1,16,193,230,209,214,16
cell_r9_c2.png,9,2,229,193,280,209,51,16
cell_r9_c3.png,9,3,280,193,323,209,43,16
cell_r9_c4.png,9,4,323,193,359,209,36,16
cell_r9_c5.png,9,5,359,193,391,209,32,16
cell_r9_c6.png,9,6,391,193,446,209,55,16
cell_r9_c7.png,9,7,446,193,502,209,56,16
cell_r9_c8.png,9,8,502,193,538,209,36,16
cell_r9_c9.png,9,9,538,193,570,209,32,16
cell_r9_c10.png,9,10,570,194,627,210,57,16
cell_r9_c11.png,9,11,627,193,698,210,71,17
cell_r9_c12.png,9,12,698,193,734,209,36,16
cell_r9_c13.png,9,13,734,194,767,210,33,16
cell_r9_c14.png,9,14,767,193,822,210,55,17
cell_r9_c15.png,9,15,822,193,887,210,65,17
cell_r9_c16.png,9,16,887,194,920,210,33,16
cell_r9_c17.png,9,17,919,194,986,210,67,16
cell_r9_c18.png,9,18,985,194,1051,210,66,16
cell_r9_c0.png,9,0,1,193,16,209,15,16
cell_r9_c1.png,9,1,16,193,230,209,214,16
cell_r9_c2.png,9,2,229,193,280,209,51,16
cell_r9_c3.png,9,3,280,193,323,209,43,16
cell_r9_c4.png,9,4,323,193,359,209,36,16
cell_r9_c5.png,9,5,359,193,391,209,32,16
cell_r9_c6.png,9,6,391,193,446,209,55,16
cell_r9_c7.png,9,7,446,193,502,209,56,16
cell_r9_c8.png,9,8,502,193,538,209,36,16
cell_r9_c9.png,9,9,538,193,570,209,32,16
cell_r9_c10.png,9,10,570,194,627,210,57,16
cell_r9_c11.png,9,11,627,193,698,210,71,17
cell_r9_c12.png,9,12,698,193,734,209,36,16
cell_r9_c13.png,9,13,734,194,767,210,33,16
cell_r9_c14.png,9,14,767,193,822,210,55,17
cell_r9_c15.png,9,15,822,193,887,210,65,17
cell_r9_c16.png,9,16,887,194,920,210,33,16
cell_r9_c17.png,9,17,919,194,986,210,67,16
cell_r9_c18.png,9,18,985,194,1051,210,66,16
cell_r9_c0.png,9,0,1,193,16,209,15,16
cell_r9_c1.png,9,1,16,193,230,209,214,16
cell_r9_c2.png,9,2,229,193,280,209,51,16
cell_r9_c3.png,9,3,280,193,323,209,43,16
cell_r9_c4.png,9,4,323,193,359,209,36,16
cell_r9_c5.png,9,5,359,193,391,209,32,16
cell_r9_c6.png,9,6,391,193,446,209,55,16
cell_r9_c7.png,9,7,446,193,502,209,56,16
cell_r9_c8.png,9,8,502,193,538,209,36,16
cell_r9_c9.png,9,9,538,193,570,209,32,16
cell_r9_c10.png,9,10,570,194,627,210,57,16
cell_r9_c11.png,9,11,627,193,698,210,71,17
cell_r9_c12.png,9,12,698,193,734,209,36,16
cell_r9_c13.png,9,13,734,194,767,210,33,16
cell_r9_c14.png,9,14,767,193,822,210,55,17
cell_r9_c15.png,9,15,822,193,887,210,65,17
cell_r9_c16.png,9,16,887,194,920,210,33,16
cell_r9_c17.png,9,17,919,194,986,210,67,16
cell_r9_c18.png,9,18,985,194,1051,210,66,16
cell_r9_c0.png,9,0,1,193,16,209,15,16
cell_r9_c1.png,9,1,16,193,230,209,214,16
cell_r9_c2.png,9,2,229,193,280,209,51,16
cell_r9_c3.png,9,3,280,193,323,209,43,16
cell_r9_c4.png,9,4,323,193,359,209,36,16
cell_r9_c5.png,9,5,359,193,391,209,32,16
cell_r9_c6.png,9,6,391,193,446,209,55,16
cell_r9_c7.png,9,7,446,193,502,209,56,16
cell_r9_c8.png,9,8,502,193,538,209,36,16
cell_r9_c9.png,9,9,538,193,570,209,32,16
cell_r9_c10.png,9,10,570,194,627,210,57,16
cell_r9_c11.png,9,11,627,193,698,210,71,17
cell_r9_c12.png,9,12,698,193,734,209,36,16
cell_r9_c13.png,9,13,734,194,767,210,33,16
cell_r9_c14.png,9,14,767,193,822,210,55,17
cell_r9_c15.png,9,15,822,193,887,210,65,17
cell_r9_c16.png,9,16,887,194,920,210,33,16
cell_r9_c17.png,9,17,919,194,986,210,67,16
cell_r9_c18.png,9,18,985,194,1051,210,66,16
cell_r9_c0.png,9,0,1,193,16,209,15,16
cell_r9_c1.png,9,1,16,193,230,209,214,16
cell_r9_c2.png,9,2,229,193,280,209,51,16
cell_r9_c3.png,9,3,280,193,323,209,43,16
cell_r9_c4.png,9,4,323,193,359,209,36,16
cell_r9_c5.png,9,5,359,193,391,209,32,16
cell_r9_c6.png,9,6,391,193,446,209,55,16
cell_r9_c7.png,9,7,446,193,502,209,56,16
cell_r9_c8.png,9,8,502,193,538,209,36,16
cell_r9_c9.png,9,9,538,193,570,209,32,16
cell_r9_c10.png,9,10,570,194,627,210,57,16
cell_r9_c11.png,9,11,627,193,698,210,71,17
cell_r9_c12.png,9,12,698,193,734,209,36,16
cell_r9_c13.png,9,13,734,194,767,210,33,16
cell_r9_c14.png,9,14,767,193,822,210,55,17
cell_r9_c15.png,9,15,822,193,887,210,65,17
cell_r9_c16.png,9,16,887,194,920,210,33,16
cell_r9_c17.png,9,17,919,194,986,210,67,16
cell_r9_c18.png,9,18,985,194,1051,210,66,16
cell_r9_c0.png,9,0,1,193,16,209,15,16
cell_r9_c1.png,9,1,16,193,230,209,214,16
cell_r9_c2.png,9,2,229,193,280,209,51,16
cell_r9_c3.png,9,3,280,193,323,209,43,16
cell_r9_c4.png,9,4,323,193,359,209,36,16
cell_r9_c5.png,9,5,359,193,391,209,32,16
cell_r9_c6.png,9,6,391,193,446,209,55,16
cell_r9_c7.png,9,7,446,193,502,209,56,16
cell_r9_c8.png,9,8,502,193,538,209,36,16
cell_r9_c9.png,9,9,538,193,570,209,32,16
cell_r9_c10.png,9,10,570,194,627,210,57,16
cell_r9_c11.png,9,11,627,193,698,210,71,17
cell_r9_c12.png,9,12,698,193,734,209,36,16
cell_r9_c13.png,9,13,734,194,767,210,33,16
cell_r9_c14.png,9,14,767,193,822,210,55,17
cell_r9_c15.png,9,15,822,193,887,210,65,17
cell_r9_c16.png,9,16,887,194,920,210,33,16
cell_r9_c17.png,9,17,919,194,986,210,67,16
cell_r9_c18.png,9,18,985,194,1051,210,66,16
cell_r9_c0.png,9,0,1,193,16,209,15,16
cell_r9_c1.png,9,1,16,193,230,209,214,16
cell_r9_c2.png,9,2,229,193,280,209,51,16
cell_r9_c3.png,9,3,280,193,323,209,43,16
cell_r9_c4.png,9,4,323,193,359,209,36,16
cell_r9_c5.png,9,5,359,193,391,209,32,16
cell_r9_c6.png,9,6,391,193,446,209,55,16
cell_r9_c7.png,9,7,446,193,502,209,56,16
cell_r9_c8.png,9,8,502,193,538,209,36,16
cell_r9_c9.png,9,9,538,193,570,209,32,16
cell_r9_c10.png,9,10,570,194,627,210,57,16
cell_r9_c11.png,9,11,627,193,698,210,71,17
cell_r9_c12.png,9,12,698,193,734,209,36,16
cell_r9_c13.png,9,13,734,194,767,210,33,16
cell_r9_c14.png,9,14,767,193,822,210,55,17
cell_r9_c15.png,9,15,822,193,887,210,65,17
cell_r9_c16.png,9,16,887,194,920,210,33,16
cell_r9_c17.png,9,17,919,194,986,210,67,16
cell_r9_c18.png,9,18,985,194,1051,210,66,16
cell_r9_c0.png,9,0,1,193,16,209,15,16
cell_r9_c1.png,9,1,16,193,230,209,214,16
cell_r9_c2.png,9,2,229,193,280,209,51,16
cell_r9_c3.png,9,3,280,193,323,209,43,16
cell_r9_c4.png,9,4,323,193,359,209,36,16
cell_r9_c5.png,9,5,359,193,391,209,32,16
cell_r9_c6.png,9,6,391,193,446,209,55,16
cell_r9_c7.png,9,7,446,193,502,209,56,16
cell_r9_c8.png,9,8,502,193,538,209,36,16
cell_r9_c9.png,9,9,538,193,570,209,32,16
cell_r9_c10.png,9,10,570,194,627,210,57,16
cell_r9_c11.png,9,11,627,193,698,210,71,17
cell_r9_c12.png,9,12,698,193,734,209,36,16
cell_r9_c13.png,9,13,734,194,767,210,33,16
cell_r9_c14.png,9,14,767,193,822,210,55,17
cell_r9_c15.png,9,15,822,193,887,210,65,17
cell_r9_c16.png,9,16,887,194,920,210,33,16
cell_r9_c17.png,9,17,919,194,986,210,67,16
cell_r9_c18.png,9,18,985,194,1051,210,66,16
cell_r9_c0.png,9,0,1,193,16,209,15,16
cell_r9_c1.png,9,1,16,193,230,209,214,16
cell_r9_c2.png,9,2,229,193,280,209,51,16
cell_r9_c3.png,9,3,280,193,323,209,43,16
cell_r9_c4.png,9,4,323,193,359,209,36,16
cell_r9_c5.png,9,5,359,193,391,209,32,16
cell_r9_c6.png,9,6,391,193,446,209,55,16
cell_r9_c7.png,9,7,446,193,502,209,56,16
cell_r9_c8.png,9,8,502,193,538,209,36,16
cell_r9_c9.png,9,9,538,193,570,209,32,16
cell_r9_c10.png,9,10,570,194,627,210,57,16
cell_r9_c11.png,9,11,627,193,698,210,71,17
cell_r9_c12.png,9,12,698,193,734,209,36,16
cell_r9_c13.png,9,13,734,194,767,210,33,16
cell_r9_c14.png,9,14,767,193,822,210,55,17
cell_r9_c15.png,9,15,822,193,887,210,65,17
cell_r9_c16.png,9,16,887,194,920,210,33,16
cell_r9_c17.png,9,17,919,194,986,210,67,16
cell_r9_c18.png,9,18,985,194,1051,210,66,16
cell_r9_c0.png,9,0,1,193,16,209,15,16
cell_r9_c1.png,9,1,16,193,230,209,214,16
cell_r9_c2.png,9,2,229,193,280,209,51,16
cell_r9_c3.png,9,3,280,193,323,209,43,16
cell_r9_c4.png,9,4,323,193,359,209,36,16
cell_r9_c5.png,9,5,359,193,391,209,32,16
cell_r9_c6.png,9,6,391,193,446,209,55,16
cell_r9_c7.png,9,7,446,193,502,209,56,16
cell_r9_c8.png,9,8,502,193,538,209,36,16
cell_r9_c9.png,9,9,538,193,570,209,32,16
cell_r9_c10.png,9,10,570,194,627,210,57,16
cell_r9_c11.png,9,11,627,193,698,210,71,17
cell_r9_c12.png,9,12,698,193,734,209,36,16
cell_r9_c13.png,9,13,734,194,767,210,33,16
cell_r9_c14.png,9,14,767,193,822,210,55,17
cell_r9_c15.png,9,15,822,193,887,210,65,17
cell_r9_c16.png,9,16,887,194,920,210,33,16
cell_r9_c17.png,9,17,919,194,986,210,67,16
cell_r9_c18.png,9,18,985,194,1051,210,66,16
cell_r9_c0.png,9,0,1,193,16,209,15,16
cell_r9_c1.png,9,1,16,193,230,209,214,16
cell_r9_c2.png,9,2,229,193,280,209,51,16
cell_r9_c3.png,9,3,280,193,323,209,43,16
cell_r9_c4.png,9,4,323,193,359,209,36,16
cell_r9_c5.png,9,5,359,193,391,209,32,16
